origin,destination,date,price,airline,duration,departure,arrival,error,duration(min),departure_dt,dep_date,dep_time,dep_minutes,arrival_dt,arr_date,arr_time,arr_minutes,weekday
LIS,BCN,2026/2/25,60.96,VY,2:00,2026-02-25T14:00:00,2026-02-25T17:00:00,,120,2026-02-25 14:00:00,2026-02-25,14:00,840.0,2026-02-25 17:00:00,2026-02-25,17:00,1020.0,Wednesday
LIS,BCN,2026/2/25,90.81,UX,7:35,2026-02-25T08:00:00,2026-02-25T10:15:00,,455,2026-02-25 08:00:00,2026-02-25,08:00,480.0,2026-02-25 10:15:00,2026-02-25,10:15,615.0,Wednesday
LIS,BCN,2026/2/25,99.68,A3,28:10,2026-02-25T12:00:00,2026-02-25T17:55:00,,1690,2026-02-25 12:00:00,2026-02-25,12:00,720.0,2026-02-25 17:55:00,2026-02-25,17:55,1075.0,Wednesday
LIS,BCN,2026/2/25,113.33,UX,15:50,2026-02-25T16:05:00,2026-02-25T18:20:00,,950,2026-02-25 16:05:00,2026-02-25,16:05,965.0,2026-02-25 18:20:00,2026-02-25,18:20,1100.0,Wednesday
LIS,BCN,2026/2/25,135.81,UX,4:00,2026-02-25T11:35:00,2026-02-25T13:50:00,,240,2026-02-25 11:35:00,2026-02-25,11:35,695.0,2026-02-25 13:50:00,2026-02-25,13:50,830.0,Wednesday
LIS,BCN,2026/2/25,135.81,UX,11:50,2026-02-25T20:05:00,2026-02-25T22:20:00,,710,2026-02-25 20:05:00,2026-02-25,20:05,1205.0,2026-02-25 22:20:00,2026-02-25,22:20,1340.0,Wednesday
LIS,BCN,2026/2/26,45.96,VY,1:54,2026-02-26T21:05:00,2026-02-26T23:59:00,,114,2026-02-26 21:05:00,2026-02-26,21:05,1265.0,2026-02-26 23:59:00,2026-02-26,23:59,1439.0,Thursday
LIS,BCN,2026/2/26,45.96,VY,1:55,2026-02-26T17:25:00,2026-02-26T20:20:00,,115,2026-02-26 17:25:00,2026-02-26,17:25,1045.0,2026-02-26 20:20:00,2026-02-26,20:20,1220.0,Thursday
LIS,BCN,2026/2/26,53.96,VY,2:00,2026-02-26T09:05:00,2026-02-26T12:05:00,,120,2026-02-26 09:05:00,2026-02-26,09:05,545.0,2026-02-26 12:05:00,2026-02-26,12:05,725.0,Thursday
LIS,BCN,2026/2/26,60.96,IB,1:49,2026-02-26T22:10:00,2026-02-27T00:59:00,,109,2026-02-26 22:10:00,2026-02-26,22:10,1330.0,2026-02-27 00:59:00,2026-02-27,00:59,59.0,Thursday
LIS,BCN,2026/2/26,60.96,IB,1:54,2026-02-26T21:05:00,2026-02-26T23:59:00,,114,2026-02-26 21:05:00,2026-02-26,21:05,1265.0,2026-02-26 23:59:00,2026-02-26,23:59,1439.0,Thursday
LIS,BCN,2026/2/26,60.96,IB,2:00,2026-02-26T09:05:00,2026-02-26T12:05:00,,120,2026-02-26 09:05:00,2026-02-26,09:05,545.0,2026-02-26 12:05:00,2026-02-26,12:05,725.0,Thursday
LIS,BCN,2026/2/26,60.96,IB,2:00,2026-02-26T14:00:00,2026-02-26T17:00:00,,120,2026-02-26 14:00:00,2026-02-26,14:00,840.0,2026-02-26 17:00:00,2026-02-26,17:00,1020.0,Thursday
LIS,BCN,2026/2/26,60.96,VY,2:00,2026-02-26T13:55:00,2026-02-26T16:55:00,,120,2026-02-26 13:55:00,2026-02-26,13:55,835.0,2026-02-26 16:55:00,2026-02-26,16:55,1015.0,Thursday
LIS,BCN,2026/2/26,99.68,A3,16:15,2026-02-26T17:10:00,2026-02-26T23:05:00,,975,2026-02-26 17:10:00,2026-02-26,17:10,1030.0,2026-02-26 23:05:00,2026-02-26,23:05,1385.0,Thursday
LIS,BCN,2026/2/26,99.68,A3,23:00,2026-02-26T17:10:00,2026-02-26T23:05:00,,1380,2026-02-26 17:10:00,2026-02-26,17:10,1030.0,2026-02-26 23:05:00,2026-02-26,23:05,1385.0,Thursday
LIS,BCN,2026/2/26,99.68,A3,21:25,2026-02-26T12:00:00,2026-02-26T17:55:00,,1285,2026-02-26 12:00:00,2026-02-26,12:00,720.0,2026-02-26 17:55:00,2026-02-26,17:55,1075.0,Thursday
LIS,BCN,2026/2/26,105.81,UX,11:50,2026-02-26T20:05:00,2026-02-26T22:20:00,,710,2026-02-26 20:05:00,2026-02-26,20:05,1205.0,2026-02-26 22:20:00,2026-02-26,22:20,1340.0,Thursday
LIS,BCN,2026/2/26,113.33,UX,15:50,2026-02-26T16:05:00,2026-02-26T18:20:00,,950,2026-02-26 16:05:00,2026-02-26,16:05,965.0,2026-02-26 18:20:00,2026-02-26,18:20,1100.0,Thursday
LIS,BCN,2026/2/26,118.96,TP,1:55,2026-02-26T08:50:00,2026-02-26T11:45:00,,115,2026-02-26 08:50:00,2026-02-26,08:50,530.0,2026-02-26 11:45:00,2026-02-26,11:45,705.0,Thursday
LIS,BCN,2026/2/26,118.96,TP,1:55,2026-02-26T10:50:00,2026-02-26T13:45:00,,115,2026-02-26 10:50:00,2026-02-26,10:50,650.0,2026-02-26 13:45:00,2026-02-26,13:45,825.0,Thursday
LIS,BCN,2026/2/27,45.96,VY,1:49,2026-02-27T22:10:00,2026-02-28T00:59:00,,109,2026-02-27 22:10:00,2026-02-27,22:10,1330.0,2026-02-28 00:59:00,2026-02-28,00:59,59.0,Friday
LIS,BCN,2026/2/27,45.96,VY,2:00,2026-02-27T09:05:00,2026-02-27T12:05:00,,120,2026-02-27 09:05:00,2026-02-27,09:05,545.0,2026-02-27 12:05:00,2026-02-27,12:05,725.0,Friday
LIS,BCN,2026/2/27,60.96,IB,1:49,2026-02-27T22:10:00,2026-02-28T00:59:00,,109,2026-02-27 22:10:00,2026-02-27,22:10,1330.0,2026-02-28 00:59:00,2026-02-28,00:59,59.0,Friday
LIS,BCN,2026/2/27,60.96,IB,1:54,2026-02-27T21:05:00,2026-02-27T23:59:00,,114,2026-02-27 21:05:00,2026-02-27,21:05,1265.0,2026-02-27 23:59:00,2026-02-27,23:59,1439.0,Friday
LIS,BCN,2026/2/27,60.96,IB,2:00,2026-02-27T09:05:00,2026-02-27T12:05:00,,120,2026-02-27 09:05:00,2026-02-27,09:05,545.0,2026-02-27 12:05:00,2026-02-27,12:05,725.0,Friday
LIS,BCN,2026/2/27,60.96,IB,2:00,2026-02-27T14:00:00,2026-02-27T17:00:00,,120,2026-02-27 14:00:00,2026-02-27,14:00,840.0,2026-02-27 17:00:00,2026-02-27,17:00,1020.0,Friday
LIS,BCN,2026/2/27,60.96,VY,1:54,2026-02-27T21:05:00,2026-02-27T23:59:00,,114,2026-02-27 21:05:00,2026-02-27,21:05,1265.0,2026-02-27 23:59:00,2026-02-27,23:59,1439.0,Friday
LIS,BCN,2026/2/27,60.96,VY,2:00,2026-02-27T14:00:00,2026-02-27T17:00:00,,120,2026-02-27 14:00:00,2026-02-27,14:00,840.0,2026-02-27 17:00:00,2026-02-27,17:00,1020.0,Friday
LIS,BCN,2026/2/27,70.96,TP,1:55,2026-02-27T07:10:00,2026-02-27T10:05:00,,115,2026-02-27 07:10:00,2026-02-27,07:10,430.0,2026-02-27 10:05:00,2026-02-27,10:05,605.0,Friday
LIS,BCN,2026/2/27,70.96,TP,1:55,2026-02-27T08:50:00,2026-02-27T11:45:00,,115,2026-02-27 08:50:00,2026-02-27,08:50,530.0,2026-02-27 11:45:00,2026-02-27,11:45,705.0,Friday
LIS,BCN,2026/2/27,70.96,TP,1:55,2026-02-27T10:50:00,2026-02-27T13:45:00,,115,2026-02-27 10:50:00,2026-02-27,10:50,650.0,2026-02-27 13:45:00,2026-02-27,13:45,825.0,Friday
LIS,BCN,2026/2/27,75.81,UX,4:00,2026-02-27T11:35:00,2026-02-27T13:50:00,,240,2026-02-27 11:35:00,2026-02-27,11:35,695.0,2026-02-27 13:50:00,2026-02-27,13:50,830.0,Friday
LIS,BCN,2026/2/27,83.96,TP,1:55,2026-02-27T14:20:00,2026-02-27T17:15:00,,115,2026-02-27 14:20:00,2026-02-27,14:20,860.0,2026-02-27 17:15:00,2026-02-27,17:15,1035.0,Friday
LIS,BCN,2026/2/27,99.68,A3,21:25,2026-02-27T12:00:00,2026-02-27T17:55:00,,1285,2026-02-27 12:00:00,2026-02-27,12:00,720.0,2026-02-27 17:55:00,2026-02-27,17:55,1075.0,Friday
LIS,BCN,2026/2/27,105.81,UX,11:50,2026-02-27T20:05:00,2026-02-27T22:20:00,,710,2026-02-27 20:05:00,2026-02-27,20:05,1205.0,2026-02-27 22:20:00,2026-02-27,22:20,1340.0,Friday
LIS,BCN,2026/2/28,45.96,VY,2:00,2026-02-28T15:40:00,2026-02-28T18:40:00,,120,2026-02-28 15:40:00,2026-02-28,15:40,940.0,2026-02-28 18:40:00,2026-02-28,18:40,1120.0,Saturday
LIS,BCN,2026/2/28,60.96,IB,1:54,2026-02-28T21:05:00,2026-02-28T23:59:00,,114,2026-02-28 21:05:00,2026-02-28,21:05,1265.0,2026-02-28 23:59:00,2026-02-28,23:59,1439.0,Saturday
LIS,BCN,2026/2/28,60.96,IB,2:00,2026-02-28T09:05:00,2026-02-28T12:05:00,,120,2026-02-28 09:05:00,2026-02-28,09:05,545.0,2026-02-28 12:05:00,2026-02-28,12:05,725.0,Saturday
LIS,BCN,2026/2/28,60.96,IB,2:00,2026-02-28T14:00:00,2026-02-28T17:00:00,,120,2026-02-28 14:00:00,2026-02-28,14:00,840.0,2026-02-28 17:00:00,2026-02-28,17:00,1020.0,Saturday
LIS,BCN,2026/2/28,60.96,IB,2:00,2026-02-28T15:40:00,2026-02-28T18:40:00,,120,2026-02-28 15:40:00,2026-02-28,15:40,940.0,2026-02-28 18:40:00,2026-02-28,18:40,1120.0,Saturday
LIS,BCN,2026/2/28,60.96,VY,1:54,2026-02-28T21:05:00,2026-02-28T23:59:00,,114,2026-02-28 21:05:00,2026-02-28,21:05,1265.0,2026-02-28 23:59:00,2026-02-28,23:59,1439.0,Saturday
LIS,BCN,2026/2/28,60.96,VY,2:00,2026-02-28T13:55:00,2026-02-28T16:55:00,,120,2026-02-28 13:55:00,2026-02-28,13:55,835.0,2026-02-28 16:55:00,2026-02-28,16:55,1015.0,Saturday
LIS,BCN,2026/2/28,70.96,TP,1:55,2026-02-28T07:10:00,2026-02-28T10:05:00,,115,2026-02-28 07:10:00,2026-02-28,07:10,430.0,2026-02-28 10:05:00,2026-02-28,10:05,605.0,Saturday
LIS,BCN,2026/2/28,70.96,TP,1:55,2026-02-28T17:25:00,2026-02-28T20:20:00,,115,2026-02-28 17:25:00,2026-02-28,17:25,1045.0,2026-02-28 20:20:00,2026-02-28,20:20,1220.0,Saturday
LIS,BCN,2026/2/28,70.96,TP,1:55,2026-02-28T20:50:00,2026-02-28T23:45:00,,115,2026-02-28 20:50:00,2026-02-28,20:50,1250.0,2026-02-28 23:45:00,2026-02-28,23:45,1425.0,Saturday
LIS,BCN,2026/2/28,90.81,UX,4:00,2026-02-28T11:35:00,2026-02-28T13:50:00,,240,2026-02-28 11:35:00,2026-02-28,11:35,695.0,2026-02-28 13:50:00,2026-02-28,13:50,830.0,Saturday
LIS,BCN,2026/2/28,90.81,UX,7:55,2026-02-28T07:40:00,2026-02-28T09:55:00,,475,2026-02-28 07:40:00,2026-02-28,07:40,460.0,2026-02-28 09:55:00,2026-02-28,09:55,595.0,Saturday
LIS,BCN,2026/2/28,91.53,UX,11:50,2026-02-28T20:05:00,2026-02-28T22:20:00,,710,2026-02-28 20:05:00,2026-02-28,20:05,1205.0,2026-02-28 22:20:00,2026-02-28,22:20,1340.0,Saturday
LIS,BCN,2026/2/28,93.96,VY,2:00,2026-02-28T09:05:00,2026-02-28T12:05:00,,120,2026-02-28 09:05:00,2026-02-28,09:05,545.0,2026-02-28 12:05:00,2026-02-28,12:05,725.0,Saturday
LIS,BCN,2026/2/28,99.49,UX,15:50,2026-02-28T16:05:00,2026-02-28T18:20:00,,950,2026-02-28 16:05:00,2026-02-28,16:05,965.0,2026-02-28 18:20:00,2026-02-28,18:20,1100.0,Saturday
LIS,BCN,2026/3/1,60.96,IB,1:49,2026-03-01T22:10:00,2026-03-02T00:59:00,,109,2026-03-01 22:10:00,2026-03-01,22:10,1330.0,2026-03-02 00:59:00,2026-03-02,00:59,59.0,Sunday
LIS,BCN,2026/3/1,60.96,IB,1:54,2026-03-01T21:05:00,2026-03-01T23:59:00,,114,2026-03-01 21:05:00,2026-03-01,21:05,1265.0,2026-03-01 23:59:00,2026-03-01,23:59,1439.0,Sunday
LIS,BCN,2026/3/1,60.96,IB,2:00,2026-03-01T09:05:00,2026-03-01T12:05:00,,120,2026-03-01 09:05:00,2026-03-01,09:05,545.0,2026-03-01 12:05:00,2026-03-01,12:05,725.0,Sunday
LIS,BCN,2026/3/1,60.96,IB,2:00,2026-03-01T14:00:00,2026-03-01T17:00:00,,120,2026-03-01 14:00:00,2026-03-01,14:00,840.0,2026-03-01 17:00:00,2026-03-01,17:00,1020.0,Sunday
LIS,BCN,2026/3/1,60.96,VY,1:49,2026-03-01T22:10:00,2026-03-02T00:59:00,,109,2026-03-01 22:10:00,2026-03-01,22:10,1330.0,2026-03-02 00:59:00,2026-03-02,00:59,59.0,Sunday
LIS,BCN,2026/3/1,60.96,VY,1:54,2026-03-01T21:05:00,2026-03-01T23:59:00,,114,2026-03-01 21:05:00,2026-03-01,21:05,1265.0,2026-03-01 23:59:00,2026-03-01,23:59,1439.0,Sunday
LIS,BCN,2026/3/1,60.96,VY,2:00,2026-03-01T14:00:00,2026-03-01T17:00:00,,120,2026-03-01 14:00:00,2026-03-01,14:00,840.0,2026-03-01 17:00:00,2026-03-01,17:00,1020.0,Sunday
LIS,BCN,2026/3/1,65.96,VY,2:00,2026-03-01T09:05:00,2026-03-01T12:05:00,,120,2026-03-01 09:05:00,2026-03-01,09:05,545.0,2026-03-01 12:05:00,2026-03-01,12:05,725.0,Sunday
LIS,BCN,2026/3/1,70.96,TP,1:55,2026-03-01T07:10:00,2026-03-01T10:05:00,,115,2026-03-01 07:10:00,2026-03-01,07:10,430.0,2026-03-01 10:05:00,2026-03-01,10:05,605.0,Sunday
LIS,BCN,2026/3/1,70.96,TP,1:55,2026-03-01T08:50:00,2026-03-01T11:45:00,,115,2026-03-01 08:50:00,2026-03-01,08:50,530.0,2026-03-01 11:45:00,2026-03-01,11:45,705.0,Sunday
LIS,BCN,2026/3/1,70.96,TP,1:55,2026-03-01T10:50:00,2026-03-01T13:45:00,,115,2026-03-01 10:50:00,2026-03-01,10:50,650.0,2026-03-01 13:45:00,2026-03-01,13:45,825.0,Sunday
LIS,BCN,2026/3/1,111.68,A3,16:15,2026-03-01T17:10:00,2026-03-01T23:05:00,,975,2026-03-01 17:10:00,2026-03-01,17:10,1030.0,2026-03-01 23:05:00,2026-03-01,23:05,1385.0,Sunday
LIS,BCN,2026/3/1,111.68,A3,21:25,2026-03-01T12:00:00,2026-03-01T17:55:00,,1285,2026-03-01 12:00:00,2026-03-01,12:00,720.0,2026-03-01 17:55:00,2026-03-01,17:55,1075.0,Sunday
LIS,BCN,2026/3/1,111.68,A3,23:00,2026-03-01T17:10:00,2026-03-01T23:05:00,,1380,2026-03-01 17:10:00,2026-03-01,17:10,1030.0,2026-03-01 23:05:00,2026-03-01,23:05,1385.0,Sunday
LIS,BCN,2026/3/1,118.96,TP,1:55,2026-03-01T14:20:00,2026-03-01T17:15:00,,115,2026-03-01 14:20:00,2026-03-01,14:20,860.0,2026-03-01 17:15:00,2026-03-01,17:15,1035.0,Sunday
LIS,BCN,2026/3/2,60.96,IB,1:49,2026-03-02T22:10:00,2026-03-03T00:59:00,,109,2026-03-02 22:10:00,2026-03-02,22:10,1330.0,2026-03-03 00:59:00,2026-03-03,00:59,59.0,Monday
LIS,BCN,2026/3/2,60.96,IB,1:54,2026-03-02T21:05:00,2026-03-02T23:59:00,,114,2026-03-02 21:05:00,2026-03-02,21:05,1265.0,2026-03-02 23:59:00,2026-03-02,23:59,1439.0,Monday
LIS,BCN,2026/3/2,60.96,IB,2:00,2026-03-02T09:05:00,2026-03-02T12:05:00,,120,2026-03-02 09:05:00,2026-03-02,09:05,545.0,2026-03-02 12:05:00,2026-03-02,12:05,725.0,Monday
LIS,BCN,2026/3/2,60.96,IB,2:00,2026-03-02T14:00:00,2026-03-02T17:00:00,,120,2026-03-02 14:00:00,2026-03-02,14:00,840.0,2026-03-02 17:00:00,2026-03-02,17:00,1020.0,Monday
LIS,BCN,2026/3/2,60.96,VY,1:49,2026-03-02T22:10:00,2026-03-03T00:59:00,,109,2026-03-02 22:10:00,2026-03-02,22:10,1330.0,2026-03-03 00:59:00,2026-03-03,00:59,59.0,Monday
LIS,BCN,2026/3/2,60.96,VY,1:54,2026-03-02T21:05:00,2026-03-02T23:59:00,,114,2026-03-02 21:05:00,2026-03-02,21:05,1265.0,2026-03-02 23:59:00,2026-03-02,23:59,1439.0,Monday
LIS,BCN,2026/3/2,70.96,TP,1:55,2026-03-02T17:25:00,2026-03-02T20:20:00,,115,2026-03-02 17:25:00,2026-03-02,17:25,1045.0,2026-03-02 20:20:00,2026-03-02,20:20,1220.0,Monday
LIS,BCN,2026/3/2,70.96,TP,1:55,2026-03-02T20:50:00,2026-03-02T23:45:00,,115,2026-03-02 20:50:00,2026-03-02,20:50,1250.0,2026-03-02 23:45:00,2026-03-02,23:45,1425.0,Monday
LIS,BCN,2026/3/2,91.53,UX,4:00,2026-03-02T11:35:00,2026-03-02T13:50:00,,240,2026-03-02 11:35:00,2026-03-02,11:35,695.0,2026-03-02 13:50:00,2026-03-02,13:50,830.0,Monday
LIS,BCN,2026/3/2,91.53,UX,11:50,2026-03-02T20:05:00,2026-03-02T22:20:00,,710,2026-03-02 20:05:00,2026-03-02,20:05,1205.0,2026-03-02 22:20:00,2026-03-02,22:20,1340.0,Monday
LIS,BCN,2026/3/2,93.96,VY,2:00,2026-03-02T09:05:00,2026-03-02T12:05:00,,120,2026-03-02 09:05:00,2026-03-02,09:05,545.0,2026-03-02 12:05:00,2026-03-02,12:05,725.0,Monday
LIS,BCN,2026/3/2,93.96,VY,2:00,2026-03-02T14:00:00,2026-03-02T17:00:00,,120,2026-03-02 14:00:00,2026-03-02,14:00,840.0,2026-03-02 17:00:00,2026-03-02,17:00,1020.0,Monday
LIS,BCN,2026/3/2,99.49,UX,15:50,2026-03-02T16:05:00,2026-03-02T18:20:00,,950,2026-03-02 16:05:00,2026-03-02,16:05,965.0,2026-03-02 18:20:00,2026-03-02,18:20,1100.0,Monday
LIS,BCN,2026/3/2,111.68,A3,16:15,2026-03-02T17:10:00,2026-03-02T23:05:00,,975,2026-03-02 17:10:00,2026-03-02,17:10,1030.0,2026-03-02 23:05:00,2026-03-02,23:05,1385.0,Monday
LIS,BCN,2026/3/2,111.68,A3,21:25,2026-03-02T12:00:00,2026-03-02T17:55:00,,1285,2026-03-02 12:00:00,2026-03-02,12:00,720.0,2026-03-02 17:55:00,2026-03-02,17:55,1075.0,Monday
LIS,BCN,2026/3/3,45.96,VY,2:00,2026-03-03T09:05:00,2026-03-03T12:05:00,,120,2026-03-03 09:05:00,2026-03-03,09:05,545.0,2026-03-03 12:05:00,2026-03-03,12:05,725.0,Tuesday
LIS,BCN,2026/3/3,53.96,VY,1:49,2026-03-03T22:10:00,2026-03-04T00:59:00,,109,2026-03-03 22:10:00,2026-03-03,22:10,1330.0,2026-03-04 00:59:00,2026-03-04,00:59,59.0,Tuesday
LIS,BCN,2026/3/3,58.96,TP,1:55,2026-03-03T08:50:00,2026-03-03T11:45:00,,115,2026-03-03 08:50:00,2026-03-03,08:50,530.0,2026-03-03 11:45:00,2026-03-03,11:45,705.0,Tuesday
LIS,BCN,2026/3/3,58.96,TP,1:55,2026-03-03T10:50:00,2026-03-03T13:45:00,,115,2026-03-03 10:50:00,2026-03-03,10:50,650.0,2026-03-03 13:45:00,2026-03-03,13:45,825.0,Tuesday
LIS,BCN,2026/3/3,58.96,TP,1:55,2026-03-03T17:25:00,2026-03-03T20:20:00,,115,2026-03-03 17:25:00,2026-03-03,17:25,1045.0,2026-03-03 20:20:00,2026-03-03,20:20,1220.0,Tuesday
LIS,BCN,2026/3/3,58.96,TP,1:55,2026-03-03T20:50:00,2026-03-03T23:45:00,,115,2026-03-03 20:50:00,2026-03-03,20:50,1250.0,2026-03-03 23:45:00,2026-03-03,23:45,1425.0,Tuesday
LIS,BCN,2026/3/3,60.96,IB,1:49,2026-03-03T22:10:00,2026-03-04T00:59:00,,109,2026-03-03 22:10:00,2026-03-03,22:10,1330.0,2026-03-04 00:59:00,2026-03-04,00:59,59.0,Tuesday
LIS,BCN,2026/3/3,60.96,IB,1:54,2026-03-03T21:05:00,2026-03-03T23:59:00,,114,2026-03-03 21:05:00,2026-03-03,21:05,1265.0,2026-03-03 23:59:00,2026-03-03,23:59,1439.0,Tuesday
LIS,BCN,2026/3/3,60.96,IB,2:00,2026-03-03T09:05:00,2026-03-03T12:05:00,,120,2026-03-03 09:05:00,2026-03-03,09:05,545.0,2026-03-03 12:05:00,2026-03-03,12:05,725.0,Tuesday
LIS,BCN,2026/3/3,60.96,IB,2:00,2026-03-03T14:00:00,2026-03-03T17:00:00,,120,2026-03-03 14:00:00,2026-03-03,14:00,840.0,2026-03-03 17:00:00,2026-03-03,17:00,1020.0,Tuesday
LIS,BCN,2026/3/3,60.96,VY,1:54,2026-03-03T21:05:00,2026-03-03T23:59:00,,114,2026-03-03 21:05:00,2026-03-03,21:05,1265.0,2026-03-03 23:59:00,2026-03-03,23:59,1439.0,Tuesday
LIS,BCN,2026/3/3,60.96,VY,2:00,2026-03-03T14:00:00,2026-03-03T17:00:00,,120,2026-03-03 14:00:00,2026-03-03,14:00,840.0,2026-03-03 17:00:00,2026-03-03,17:00,1020.0,Tuesday
LIS,BCN,2026/3/3,70.96,TP,1:55,2026-03-03T14:20:00,2026-03-03T17:15:00,,115,2026-03-03 14:20:00,2026-03-03,14:20,860.0,2026-03-03 17:15:00,2026-03-03,17:15,1035.0,Tuesday
LIS,BCN,2026/3/3,76.53,UX,4:00,2026-03-03T11:35:00,2026-03-03T13:50:00,,240,2026-03-03 11:35:00,2026-03-03,11:35,695.0,2026-03-03 13:50:00,2026-03-03,13:50,830.0,Tuesday
LIS,BCN,2026/3/3,76.53,UX,7:55,2026-03-03T07:40:00,2026-03-03T09:55:00,,475,2026-03-03 07:40:00,2026-03-03,07:40,460.0,2026-03-03 09:55:00,2026-03-03,09:55,595.0,Tuesday
LIS,BCN,2026/3/4,53.96,VY,2:00,2026-03-04T09:05:00,2026-03-04T12:05:00,,120,2026-03-04 09:05:00,2026-03-04,09:05,545.0,2026-03-04 12:05:00,2026-03-04,12:05,725.0,Wednesday
LIS,BCN,2026/3/4,58.96,TP,1:55,2026-03-04T08:50:00,2026-03-04T11:45:00,,115,2026-03-04 08:50:00,2026-03-04,08:50,530.0,2026-03-04 11:45:00,2026-03-04,11:45,705.0,Wednesday
LIS,BCN,2026/3/4,58.96,TP,1:55,2026-03-04T10:50:00,2026-03-04T13:45:00,,115,2026-03-04 10:50:00,2026-03-04,10:50,650.0,2026-03-04 13:45:00,2026-03-04,13:45,825.0,Wednesday
LIS,BCN,2026/3/4,60.96,IB,1:49,2026-03-04T22:10:00,2026-03-05T00:59:00,,109,2026-03-04 22:10:00,2026-03-04,22:10,1330.0,2026-03-05 00:59:00,2026-03-05,00:59,59.0,Wednesday
LIS,BCN,2026/3/4,60.96,IB,1:54,2026-03-04T21:05:00,2026-03-04T23:59:00,,114,2026-03-04 21:05:00,2026-03-04,21:05,1265.0,2026-03-04 23:59:00,2026-03-04,23:59,1439.0,Wednesday
LIS,BCN,2026/3/4,60.96,IB,2:00,2026-03-04T09:05:00,2026-03-04T12:05:00,,120,2026-03-04 09:05:00,2026-03-04,09:05,545.0,2026-03-04 12:05:00,2026-03-04,12:05,725.0,Wednesday
LIS,BCN,2026/3/4,60.96,IB,2:00,2026-03-04T14:00:00,2026-03-04T17:00:00,,120,2026-03-04 14:00:00,2026-03-04,14:00,840.0,2026-03-04 17:00:00,2026-03-04,17:00,1020.0,Wednesday
LIS,BCN,2026/3/4,60.96,VY,1:49,2026-03-04T22:10:00,2026-03-05T00:59:00,,109,2026-03-04 22:10:00,2026-03-04,22:10,1330.0,2026-03-05 00:59:00,2026-03-05,00:59,59.0,Wednesday
LIS,BCN,2026/3/4,60.96,VY,1:54,2026-03-04T21:05:00,2026-03-04T23:59:00,,114,2026-03-04 21:05:00,2026-03-04,21:05,1265.0,2026-03-04 23:59:00,2026-03-04,23:59,1439.0,Wednesday
LIS,BCN,2026/3/4,60.96,VY,2:00,2026-03-04T14:00:00,2026-03-04T17:00:00,,120,2026-03-04 14:00:00,2026-03-04,14:00,840.0,2026-03-04 17:00:00,2026-03-04,17:00,1020.0,Wednesday
LIS,BCN,2026/3/4,83.96,TP,1:55,2026-03-04T17:25:00,2026-03-04T20:20:00,,115,2026-03-04 17:25:00,2026-03-04,17:25,1045.0,2026-03-04 20:20:00,2026-03-04,20:20,1220.0,Wednesday
LIS,BCN,2026/3/4,83.96,TP,1:55,2026-03-04T20:50:00,2026-03-04T23:45:00,,115,2026-03-04 20:50:00,2026-03-04,20:50,1250.0,2026-03-04 23:45:00,2026-03-04,23:45,1425.0,Wednesday
LIS,BCN,2026/3/4,99.68,A3,9:55,2026-03-04T23:30:00,2026-03-05T05:25:00,,595,2026-03-04 23:30:00,2026-03-04,23:30,1410.0,2026-03-05 05:25:00,2026-03-05,05:25,325.0,Wednesday
LIS,BCN,2026/3/4,99.68,A3,16:40,2026-03-04T23:30:00,2026-03-05T05:25:00,,1000,2026-03-04 23:30:00,2026-03-04,23:30,1410.0,2026-03-05 05:25:00,2026-03-05,05:25,325.0,Wednesday
LIS,BCN,2026/3/4,99.68,A3,21:25,2026-03-04T12:00:00,2026-03-04T17:55:00,,1285,2026-03-04 12:00:00,2026-03-04,12:00,720.0,2026-03-04 17:55:00,2026-03-04,17:55,1075.0,Wednesday
LIS,BCN,2026/3/5,58.96,TP,1:55,2026-03-05T08:50:00,2026-03-05T11:45:00,,115,2026-03-05 08:50:00,2026-03-05,08:50,530.0,2026-03-05 11:45:00,2026-03-05,11:45,705.0,Thursday
LIS,BCN,2026/3/5,58.96,TP,1:55,2026-03-05T10:50:00,2026-03-05T13:45:00,,115,2026-03-05 10:50:00,2026-03-05,10:50,650.0,2026-03-05 13:45:00,2026-03-05,13:45,825.0,Thursday
LIS,BCN,2026/3/5,60.96,IB,1:49,2026-03-05T22:10:00,2026-03-06T00:59:00,,109,2026-03-05 22:10:00,2026-03-05,22:10,1330.0,2026-03-06 00:59:00,2026-03-06,00:59,59.0,Thursday
LIS,BCN,2026/3/5,60.96,IB,1:54,2026-03-05T21:05:00,2026-03-05T23:59:00,,114,2026-03-05 21:05:00,2026-03-05,21:05,1265.0,2026-03-05 23:59:00,2026-03-05,23:59,1439.0,Thursday
LIS,BCN,2026/3/5,60.96,IB,2:00,2026-03-05T09:05:00,2026-03-05T12:05:00,,120,2026-03-05 09:05:00,2026-03-05,09:05,545.0,2026-03-05 12:05:00,2026-03-05,12:05,725.0,Thursday
LIS,BCN,2026/3/5,60.96,IB,2:00,2026-03-05T14:00:00,2026-03-05T17:00:00,,120,2026-03-05 14:00:00,2026-03-05,14:00,840.0,2026-03-05 17:00:00,2026-03-05,17:00,1020.0,Thursday
LIS,BCN,2026/3/5,60.96,VY,1:54,2026-03-05T21:05:00,2026-03-05T23:59:00,,114,2026-03-05 21:05:00,2026-03-05,21:05,1265.0,2026-03-05 23:59:00,2026-03-05,23:59,1439.0,Thursday
